confidence,id,metadata,source_id,target_id,type
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 41}",2,BD,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Becton,Dickinson,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 25}",Becton,BD,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 30}",Becton,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 94}",Becton,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 14}",Dickinson,BD,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 19}",Dickinson,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 83}",Dickinson,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 3}",BD,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 67}",BD,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 93}",BD,Keysight Technologies,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 63}",2,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 89}",2,Keysight Technologies,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 85}",2,Kunbus,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 96}",2,Microsoft,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 93}",2,22,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 91}",2,AzeoTech,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 7}",Johnson Controls,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 10}",Johnson Controls,Keysight Technologies,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 36}",Johnson Controls,Kunbus,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 47}",Johnson Controls,Microsoft,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 66}",Johnson Controls,22,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 73}",Johnson Controls,AzeoTech,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 83}",Johnson Controls,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 75}",2,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Keysight Technologies,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",Keysight Technologies,Kunbus,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",Keysight Technologies,Microsoft,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 35}",Keysight Technologies,22,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 42}",Keysight Technologies,AzeoTech,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 52}",Keysight Technologies,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Kunbus,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",Kunbus,Microsoft,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 24}",Kunbus,22,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 31}",Kunbus,AzeoTech,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 41}",Kunbus,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 99}",Kunbus,GE Healthcare,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 96}",2,GE Healthcare,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Microsoft,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 10}",Microsoft,22,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}",Microsoft,AzeoTech,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 27}",Microsoft,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 85}",Microsoft,GE Healthcare,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",22,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",22,AzeoTech,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 15}",22,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 73}",22,GE Healthcare,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",AzeoTech,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 60}",AzeoTech,GE Healthcare,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 57}",1,GE Healthcare,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 90}",1,INVT Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 98}",1,Desenvolvimento de Sistemas Ltda ME,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",GE Healthcare,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 30}",GE Healthcare,INVT Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 83}",GE Healthcare,Desenvolvimento de Sistemas Ltda ME,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",INVT Electric,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 40}",INVT Electric,Desenvolvimento de Sistemas Ltda ME,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 91}",INVT Electric,LS Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 88}",1,LS Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 95}",1,Measuresoft,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Desenvolvimento de Sistemas Ltda ME,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",Desenvolvimento de Sistemas Ltda ME,LS Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 32}",Desenvolvimento de Sistemas Ltda ME,Measuresoft,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 48}",Desenvolvimento de Sistemas Ltda ME,Medtronic,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 86}",Desenvolvimento de Sistemas Ltda ME,Mitsubishi Electric Europe B.V.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 45}",1,Medtronic,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 83}",1,Mitsubishi Electric Europe B.V.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",LS Electric,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",LS Electric,Measuresoft,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 21}",LS Electric,Medtronic,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 59}",LS Electric,Mitsubishi Electric Europe B.V.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 95}",LS Electric,Motorola Solutions,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 92}",1,Motorola Solutions,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Measuresoft,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",Measuresoft,Medtronic,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 43}",Measuresoft,Mitsubishi Electric Europe B.V.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 79}",Measuresoft,Motorola Solutions,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Medtronic,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 29}",Medtronic,Mitsubishi Electric Europe B.V.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 65}",Medtronic,Motorola Solutions,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 97}",Medtronic,Ocean Data,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 94}",1,Ocean Data,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Mitsubishi Electric Europe B.V.,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",Mitsubishi Electric Europe B.V.,Motorola Solutions,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 37}",Mitsubishi Electric Europe B.V.,Ocean Data,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 81}",Mitsubishi Electric Europe B.V.,OPW Fuel Management Systems,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 78}",1,OPW Fuel Management Systems,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Motorola Solutions,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 14}",Motorola Solutions,Ocean Data,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 58}",Motorola Solutions,OPW Fuel Management Systems,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 90}",Motorola Solutions,Schneider Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 87}",1,Schneider Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Ocean Data,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 34}",Ocean Data,OPW Fuel Management Systems,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 66}",Ocean Data,Schneider Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 89}",Ocean Data,Schweitzer Engineering Laboratories,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 86}",1,Schweitzer Engineering Laboratories,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 97}",1,SDG Technologies,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",OPW Fuel Management Systems,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",OPW Fuel Management Systems,Schneider Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 28}",OPW Fuel Management Systems,Schweitzer Engineering Laboratories,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 68}",OPW Fuel Management Systems,SDG Technologies,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 89}",OPW Fuel Management Systems,SMA Solar Technology AG,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 86}",1,SMA Solar Technology AG,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Schneider Electric,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",Schneider Electric,Schweitzer Engineering Laboratories,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 45}",Schneider Electric,SDG Technologies,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 66}",Schneider Electric,SMA Solar Technology AG,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 94}",Schneider Electric,SnapOne,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 91}",1,SnapOne,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Schweitzer Engineering Laboratories,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",Schweitzer Engineering Laboratories,SDG Technologies,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 26}",Schweitzer Engineering Laboratories,SMA Solar Technology AG,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 54}",Schweitzer Engineering Laboratories,SnapOne,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 96}",Schweitzer Engineering Laboratories,Reset Cybersecurity Alerts & Advisories Advisory DefinitionsCybersecurity AdvisoriesIndustrial Control Systems,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 93}",1,Reset Cybersecurity Alerts & Advisories Advisory DefinitionsCybersecurity AdvisoriesIndustrial Control Systems,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",SDG Technologies,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",SDG Technologies,SMA Solar Technology AG,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 33}",SDG Technologies,SnapOne,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 75}",SDG Technologies,Reset Cybersecurity Alerts & Advisories Advisory DefinitionsCybersecurity AdvisoriesIndustrial Control Systems,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",SMA Solar Technology AG,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",SMA Solar Technology AG,SnapOne,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 47}",SMA Solar Technology AG,Reset Cybersecurity Alerts & Advisories Advisory DefinitionsCybersecurity AdvisoriesIndustrial Control Systems,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",SnapOne,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 35}",SnapOne,Reset Cybersecurity Alerts & Advisories Advisory DefinitionsCybersecurity AdvisoriesIndustrial Control Systems,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 12}",Reset Cybersecurity Alerts & Advisories Advisory DefinitionsCybersecurity AdvisoriesIndustrial Control Systems,"Dec 29, 2025",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 41}",Reset Cybersecurity Alerts & Advisories Advisory DefinitionsCybersecurity AdvisoriesIndustrial Control Systems,One,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}","Dec 29, 2025",One,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 75}",One,One,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 37}",One,"Dec 22, 2025",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}","Dec 22, 2025",One,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 62}","Dec 22, 2025",Dec 22,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 42}",One,Dec 22,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 63}",Dec 22,Protecting Tokens and,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 92}",Protecting Tokens and,One,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 42}",One,"Dec 19, 2025",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 70}",One,Partners Release Update,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}","Dec 19, 2025",Partners Release Update,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 87}","Dec 19, 2025","Dec 18, 2025",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 48}",Partners Release Update,"Dec 18, 2025",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 81}",Partners Release Update,Nine,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 21}","Dec 18, 2025",Nine,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 64}","Dec 18, 2025","Dec 17, 2025",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 93}","Dec 18, 2025",Three,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 39}",Nine,"Dec 17, 2025",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 68}",Nine,Three,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}","Dec 17, 2025",Three,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 66}","Dec 17, 2025","Dec 16, 2025",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 95}","Dec 17, 2025",One,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 44}",Three,"Dec 16, 2025",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 73}",Three,One,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}","Dec 16, 2025",One,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 62}","Dec 16, 2025","Dec 16, 2025",related_to
